genre,mode,q,model,auc,n_human,n_model
amazon_reviews,q0.5_range,0.1,gemini-2.5-flash,0.8355111111111112,150,150
amazon_reviews,q0.5_range,0.1,deepseek-v4-flash,0.7764888888888889,150,150
amazon_reviews,q0.5_range,0.1,qwen3.6-flash,0.9267555555555556,150,150
amazon_reviews,q0.5_range,0.15,gpt-5-nano,0.7242222222222222,150,150
amazon_reviews,q0.5_range,0.15,gemini-2.5-flash,0.834,150,150
amazon_reviews,q0.5_range,0.15,deepseek-v4-flash,0.7905777777777777,150,150
amazon_reviews,q0.5_range,0.15,qwen3.6-flash,0.9379555555555555,150,150
amazon_reviews,q0.5_range,0.2,gpt-5-nano,0.7390666666666668,150,150
amazon_reviews,q0.5_range,0.2,gemini-2.5-flash,0.8395111111111111,150,150
amazon_reviews,q0.5_range,0.2,deepseek-v4-flash,0.8067999999999999,150,150
amazon_reviews,q0.5_range,0.2,qwen3.6-flash,0.9493333333333334,150,150
amazon_reviews,q0.5_range,0.25,gpt-5-nano,0.7664000000000001,150,150
amazon_reviews,q0.5_range,0.25,gemini-2.5-flash,0.8516444444444444,150,150
amazon_reviews,q0.5_range,0.25,deepseek-v4-flash,0.8291555555555555,150,150
amazon_reviews,q0.5_range,0.25,qwen3.6-flash,0.9631111111111111,150,150
amazon_reviews,q0.5_range,0.3,gpt-5-nano,0.7980444444444444,150,150
amazon_reviews,q0.5_range,0.3,gemini-2.5-flash,0.8587111111111111,150,150
amazon_reviews,q0.5_range,0.3,deepseek-v4-flash,0.8480444444444444,150,150
amazon_reviews,q0.5_range,0.3,qwen3.6-flash,0.9708444444444444,150,150
amazon_reviews,q0.5_range,0.35,gpt-5-nano,0.8164,150,150
amazon_reviews,q0.5_range,0.35,gemini-2.5-flash,0.8524444444444446,150,150
amazon_reviews,q0.5_range,0.35,deepseek-v4-flash,0.8540888888888889,150,150
amazon_reviews,q0.5_range,0.35,qwen3.6-flash,0.9719111111111112,150,150
amazon_reviews,q0.5_range,0.4,gpt-5-nano,0.8131555555555555,150,150
amazon_reviews,q0.5_range,0.4,gemini-2.5-flash,0.8346222222222223,150,150
amazon_reviews,q0.5_range,0.4,deepseek-v4-flash,0.8418666666666667,150,150
amazon_reviews,q0.5_range,0.4,qwen3.6-flash,0.9708888888888889,150,150
amazon_reviews,q0.5_range,0.45,gpt-5-nano,0.8014666666666667,150,150
amazon_reviews,q0.5_range,0.45,gemini-2.5-flash,0.8211555555555555,150,150
amazon_reviews,q0.5_range,0.45,deepseek-v4-flash,0.821288888888889,150,150
amazon_reviews,q0.5_range,0.45,qwen3.6-flash,0.9692888888888889,150,150
amazon_reviews,q0.5_range,0.5,gpt-5-nano,0.7716444444444444,150,150
amazon_reviews,q0.5_range,0.5,gemini-2.5-flash,0.7925333333333333,150,150
amazon_reviews,q0.5_range,0.5,deepseek-v4-flash,0.7836000000000001,150,150
amazon_reviews,q0.5_range,0.5,qwen3.6-flash,0.9562222222222222,150,150
amazon_reviews,q_large,0.0,gpt-5-nano,0.7152000000000001,150,150
amazon_reviews,q_large,0.0,gemini-2.5-flash,0.8474222222222223,150,150
amazon_reviews,q_large,0.0,deepseek-v4-flash,0.8057777777777777,150,150
amazon_reviews,q_large,0.0,qwen3.6-flash,0.9502222222222222,150,150
amazon_reviews,q_large,0.05,gpt-5-nano,0.7139555555555556,150,150
amazon_reviews,q_large,0.05,gemini-2.5-flash,0.8459555555555556,150,150
amazon_reviews,q_large,0.05,deepseek-v4-flash,0.8068888888888889,150,150
amazon_reviews,q_large,0.05,qwen3.6-flash,0.9469777777777777,150,150
amazon_reviews,q_large,0.1,gpt-5-nano,0.7072,150,150
amazon_reviews,q_large,0.1,gemini-2.5-flash,0.8419555555555556,150,150
amazon_reviews,q_large,0.1,deepseek-v4-flash,0.8007555555555557,150,150
amazon_reviews,q_large,0.1,qwen3.6-flash,0.9414222222222223,150,150
amazon_reviews,q_large,0.15,gpt-5-nano,0.7021333333333335,150,150
amazon_reviews,q_large,0.15,gemini-2.5-flash,0.8391555555555555,150,150
amazon_reviews,q_large,0.15,deepseek-v4-flash,0.7971555555555556,150,150
amazon_reviews,q_large,0.15,qwen3.6-flash,0.9365333333333333,150,150
amazon_reviews,q_large,0.2,gpt-5-nano,0.6964888888888889,150,150
amazon_reviews,q_large,0.2,gemini-2.5-flash,0.8381777777777778,150,150
amazon_reviews,q_large,0.2,deepseek-v4-flash,0.7922666666666667,150,150
amazon_reviews,q_large,0.2,qwen3.6-flash,0.9314666666666667,150,150
amazon_reviews,q_large,0.25,gpt-5-nano,0.6931555555555555,150,150
amazon_reviews,q_large,0.25,gemini-2.5-flash,0.8363111111111112,150,150
amazon_reviews,q_large,0.25,deepseek-v4-flash,0.7897777777777778,150,150
amazon_reviews,q_large,0.25,qwen3.6-flash,0.9275555555555555,150,150
amazon_reviews,q_large,0.3,gpt-5-nano,0.6873777777777778,150,150
amazon_reviews,q_large,0.3,gemini-2.5-flash,0.8350666666666667,150,150
amazon_reviews,q_large,0.3,deepseek-v4-flash,0.7849777777777777,150,150
amazon_reviews,q_large,0.3,qwen3.6-flash,0.9229777777777778,150,150
amazon_reviews,q_large,0.35,gpt-5-nano,0.6816888888888888,150,150
amazon_reviews,q_large,0.35,gemini-2.5-flash,0.8328444444444445,150,150
amazon_reviews,q_large,0.35,deepseek-v4-flash,0.7807111111111111,150,150
amazon_reviews,q_large,0.35,qwen3.6-flash,0.9188444444444445,150,150
amazon_reviews,q_large,0.4,gpt-5-nano,0.6756444444444445,150,150
amazon_reviews,q_large,0.4,gemini-2.5-flash,0.8304,150,150
amazon_reviews,q_large,0.4,deepseek-v4-flash,0.776,150,150
amazon_reviews,q_large,0.4,qwen3.6-flash,0.9141777777777779,150,150
amazon_reviews,q_large,0.45,gpt-5-nano,0.6681333333333332,150,150
amazon_reviews,q_large,0.45,gemini-2.5-flash,0.8276444444444445,150,150
amazon_reviews,q_large,0.45,deepseek-v4-flash,0.7706666666666667,150,150
amazon_reviews,q_large,0.45,qwen3.6-flash,0.908711111111111,150,150
amazon_reviews,q_large,0.5,gpt-5-nano,0.6569333333333333,150,150
amazon_reviews,q_large,0.5,gemini-2.5-flash,0.8240444444444445,150,150
amazon_reviews,q_large,0.5,deepseek-v4-flash,0.7632888888888889,150,150
amazon_reviews,q_large,0.5,qwen3.6-flash,0.902888888888889,150,150
amazon_reviews,q_large,0.55,gpt-5-nano,0.6412888888888889,150,150
amazon_reviews,q_large,0.55,gemini-2.5-flash,0.8178222222222222,150,150
amazon_reviews,q_large,0.55,deepseek-v4-flash,0.7513333333333333,150,150
amazon_reviews,q_large,0.55,qwen3.6-flash,0.8945777777777777,150,150
amazon_reviews,q_large,0.6,gpt-5-nano,0.6180444444444444,150,150
amazon_reviews,q_large,0.6,gemini-2.5-flash,0.8090222222222222,150,150
amazon_reviews,q_large,0.6,deepseek-v4-flash,0.7312888888888889,150,150
amazon_reviews,q_large,0.6,qwen3.6-flash,0.8806222222222222,150,150
amazon_reviews,q_large,0.65,gpt-5-nano,0.5710666666666667,150,150
amazon_reviews,q_large,0.65,gemini-2.5-flash,0.7834666666666666,150,150
amazon_reviews,q_large,0.65,deepseek-v4-flash,0.6931555555555555,150,150
amazon_reviews,q_large,0.65,qwen3.6-flash,0.8556444444444444,150,150
amazon_reviews,q_large,0.7,gpt-5-nano,0.4953777777777778,150,150
amazon_reviews,q_large,0.7,gemini-2.5-flash,0.7273333333333333,150,150
amazon_reviews,q_large,0.7,deepseek-v4-flash,0.6157333333333334,150,150
amazon_reviews,q_large,0.7,qwen3.6-flash,0.7934666666666667,150,150
amazon_reviews,q_large,0.75,gpt-5-nano,0.4268888888888889,150,150
amazon_reviews,q_large,0.75,gemini-2.5-flash,0.6388888888888888,150,150
amazon_reviews,q_large,0.75,deepseek-v4-flash,0.5177777777777778,150,150
amazon_reviews,q_large,0.75,qwen3.6-flash,0.6552,150,150
amazon_reviews,q_large,0.8,gpt-5-nano,0.39413333333333334,150,150
amazon_reviews,q_large,0.8,gemini-2.5-flash,0.5612,150,150
amazon_reviews,q_large,0.8,deepseek-v4-flash,0.4607555555555556,150,150
amazon_reviews,q_large,0.8,qwen3.6-flash,0.4992,150,150
amazon_reviews,q_large,0.85,gpt-5-nano,0.3819111111111112,150,150
amazon_reviews,q_large,0.85,gemini-2.5-flash,0.528,150,150
amazon_reviews,q_large,0.85,deepseek-v4-flash,0.45604444444444436,150,150
amazon_reviews,q_large,0.85,qwen3.6-flash,0.4352444444444443,150,150
amazon_reviews,q_large,0.9,gpt-5-nano,0.3751555555555555,150,150
amazon_reviews,q_large,0.9,gemini-2.5-flash,0.5134222222222222,150,150
amazon_reviews,q_large,0.9,deepseek-v4-flash,0.4918222222222222,150,150
amazon_reviews,q_large,0.9,qwen3.6-flash,0.4487555555555555,150,150
amazon_reviews,q_small,0.0,gpt-5-nano,0.7152000000000001,150,150
amazon_reviews,q_small,0.0,gemini-2.5-flash,0.8474222222222223,150,150
amazon_reviews,q_small,0.0,deepseek-v4-flash,0.8057777777777777,150,150
amazon_reviews,q_small,0.0,qwen3.6-flash,0.9502222222222222,150,150
amazon_reviews,q_small,0.05,gpt-5-nano,0.7294222222222222,150,150
amazon_reviews,q_small,0.05,gemini-2.5-flash,0.854311111111111,150,150
amazon_reviews,q_small,0.05,deepseek-v4-flash,0.8043555555555555,150,150
amazon_reviews,q_small,0.05,qwen3.6-flash,0.9529333333333334,150,150
amazon_reviews,q_small,0.1,gpt-5-nano,0.746488888888889,150,150
amazon_reviews,q_small,0.1,gemini-2.5-flash,0.8542222222222222,150,150
amazon_reviews,q_small,0.1,deepseek-v4-flash,0.8093333333333335,150,150
amazon_reviews,q_small,0.1,qwen3.6-flash,0.9585777777777779,150,150
amazon_reviews,q_small,0.15,gpt-5-nano,0.7567555555555556,150,150
amazon_reviews,q_small,0.15,gemini-2.5-flash,0.8528444444444444,150,150
amazon_reviews,q_small,0.15,deepseek-v4-flash,0.8167555555555557,150,150
amazon_reviews,q_small,0.15,qwen3.6-flash,0.9640444444444444,150,150
amazon_reviews,q_small,0.2,gpt-5-nano,0.7670666666666667,150,150
amazon_reviews,q_small,0.2,gemini-2.5-flash,0.8572,150,150
amazon_reviews,q_small,0.2,deepseek-v4-flash,0.8286666666666668,150,150
amazon_reviews,q_small,0.2,qwen3.6-flash,0.9694666666666667,150,150
amazon_reviews,q_small,0.25,gpt-5-nano,0.7904,150,150
amazon_reviews,q_small,0.25,gemini-2.5-flash,0.8663555555555557,150,150
amazon_reviews,q_small,0.25,deepseek-v4-flash,0.8459555555555555,150,150
amazon_reviews,q_small,0.25,qwen3.6-flash,0.9770666666666666,150,150
amazon_reviews,q_small,0.3,gpt-5-nano,0.8184888888888889,150,150
amazon_reviews,q_small,0.3,gemini-2.5-flash,0.8695555555555556,150,150
amazon_reviews,q_small,0.3,deepseek-v4-flash,0.8626666666666667,150,150
amazon_reviews,q_small,0.3,qwen3.6-flash,0.9815111111111111,150,150
amazon_reviews,q_small,0.35,gpt-5-nano,0.8253333333333334,150,150
amazon_reviews,q_small,0.35,gemini-2.5-flash,0.8562666666666667,150,150
amazon_reviews,q_small,0.35,deepseek-v4-flash,0.857111111111111,150,150
amazon_reviews,q_small,0.35,qwen3.6-flash,0.9786222222222222,150,150
amazon_reviews,q_small,0.4,gpt-5-nano,0.8109777777777778,150,150
amazon_reviews,q_small,0.4,gemini-2.5-flash,0.8304888888888889,150,150
amazon_reviews,q_small,0.4,deepseek-v4-flash,0.8323111111111111,150,150
amazon_reviews,q_small,0.4,qwen3.6-flash,0.9711555555555555,150,150
